numero_orden,fecha_orden,codigo_producto,cantidad_pedida,precio_unitario,ventas,pais,linea_producto,tamano_venta,producto_id,cliente_id,anio,mes
10210,2004-01-12,S700_1691,21,78.55,1649.55,Japan,Planes,Small,97,91,2004,1
10223,2004-02-20,S700_1691,25,100.0,2534.75,Australia,Planes,Small,97,62,2004,2
10235,2004-04-02,S700_1691,25,100.0,2580.25,Canada,Planes,Small,97,42,2004,4
10250,2004-05-11,S700_1691,31,91.34,2831.54,United States,Planes,Small,97,86,2004,5
10262,2004-06-24,S700_1691,40,84.03,3361.2,Spain,Planes,Medium,97,75,2004,6
10275,2004-07-23,S700_1691,32,89.51,2864.32,France,Planes,Small,97,74,2004,7
10284,2004-08-21,S700_1691,24,83.12,1994.88,Norway,Planes,Small,97,65,2004,8
10296,2004-09-15,S700_1691,42,100.0,4296.6,Germany,Planes,Medium,97,10,2004,9
10308,2004-10-15,S700_1691,21,100.0,2224.95,United States,Planes,Small,97,94,2004,10
10316,2004-11-01,S700_1691,34,82.21,2795.14,United Kingdom,Planes,Small,97,4,2004,11
10328,2004-11-12,S700_1691,27,100.0,2762.1,Italy,Planes,Small,97,1,2004,11
10340,2004-11-24,S700_1691,30,88.6,2658.0,Spain,Planes,Small,97,29,2004,11
10353,2004-12-04,S700_1691,39,100.0,5043.87,United States,Planes,Medium,97,94,2004,12
10361,2004-12-17,S700_1691,20,60.54,1210.8,Australia,Planes,Small,97,62,2004,12
10375,2005-02-03,S700_1691,37,81.87,3029.19,France,Planes,Medium,97,46,2005,2
10388,2005-03-03,S700_1691,46,100.0,10066.6,United States,Planes,Large,97,86,2005,3
10398,2005-03-30,S700_1691,47,87.69,4121.43,France,Planes,Medium,97,57,2005,3
10401,2005-04-03,S700_1691,11,100.0,1135.31,United States,Planes,Small,97,99,2005,4
10416,2005-05-10,S700_1691,23,91.34,2100.82,Italy,Planes,Small,97,9,2005,5
10105,2003-02-11,S700_1938,29,70.15,2034.35,Denmark,Ships,Small,98,93,2003,2
10117,2003-04-16,S700_1938,38,79.68,3027.84,Singapore,Ships,Medium,98,11,2003,4
10128,2003-06-06,S700_1938,32,97.0,3104.0,Spain,Ships,Medium,98,91,2003,6
10142,2003-08-08,S700_1938,43,84.01,3612.43,United States,Ships,Medium,98,69,2003,8
10153,2003-09-28,S700_1938,31,87.48,2711.88,Spain,Ships,Small,98,29,2003,9
10166,2003-10-21,S700_1938,29,100.0,3013.97,United States,Ships,Medium,98,94,2003,10
10177,2003-11-07,S700_1938,31,88.34,2738.54,Spain,Ships,Small,98,91,2003,11
10185,2003-11-14,S700_1938,30,94.4,2832.0,United States,Ships,Small,98,69,2003,11
10196,2003-11-26,S700_1938,50,94.4,4720.0,United States,Ships,Medium,98,86,2003,11
10208,2004-01-02,S700_1938,40,80.55,3222.0,France,Ships,Medium,98,57,2004,1
10221,2004-02-18,S700_1938,23,97.0,2231.0,Belgium,Ships,Small,98,20,2004,2
10232,2004-03-20,S700_1938,26,88.34,2296.84,United Kingdom,Ships,Small,98,4,2004,3
10248,2004-05-07,S700_1938,40,100.0,4157.2,United States,Ships,Medium,98,86,2004,5
10273,2004-07-21,S700_1938,21,100.0,2146.2,Belgium,Ships,Small,98,23,2004,7
10282,2004-08-20,S700_1938,43,86.61,3724.23,United States,Ships,Medium,98,99,2004,8
10293,2004-09-09,S700_1938,29,71.89,2084.81,Italy,Ships,Small,98,25,2004,9
10306,2004-10-14,S700_1938,38,91.81,3488.78,United Kingdom,Ships,Medium,98,54,2004,10
10314,2004-10-22,S700_1938,23,76.22,1753.06,Denmark,Ships,Small,98,7,2004,10
10327,2004-11-10,S700_1938,20,100.0,3469.2,Denmark,Ships,Medium,98,93,2004,11
10337,2004-11-21,S700_1938,36,70.3,2530.8,United States,Ships,Small,98,69,2004,11
10350,2004-12-02,S700_1938,28,100.0,2924.32,Spain,Ships,Small,98,29,2004,12
10372,2005-01-26,S700_1938,44,100.0,4496.8,Japan,Ships,Medium,98,31,2005,1
10384,2005-02-23,S700_1938,49,100.0,6397.44,United States,Ships,Medium,98,99,2005,2
10397,2005-03-28,S700_1938,32,80.55,2577.6,France,Ships,Small,98,12,2005,3
10414,2005-05-06,S700_1938,34,100.0,3533.62,United States,Ships,Medium,98,86,2005,5
10106,2003-02-17,S700_2047,30,100.0,3177.3,Italy,Ships,Medium,99,35,2003,2
10119,2003-04-28,S700_2047,29,94.14,2730.06,Austria,Ships,Small,99,36,2003,4
10131,2003-06-16,S700_2047,22,85.99,1891.78,United States,Ships,Small,99,69,2003,6
10143,2003-08-10,S700_2047,26,100.0,2612.48,United States,Ships,Small,99,86,2003,8
10155,2003-10-06,S700_2047,32,91.43,2925.76,Finland,Ships,Small,99,87,2003,10
10167,2003-10-23,S700_2047,29,100.0,2940.02,Sweden,Ships,Small,99,40,2003,10
10178,2003-11-08,S700_2047,34,96.86,3293.24,France,Ships,Medium,99,46,2003,11
10186,2003-11-14,S700_2047,24,99.57,2389.68,United Kingdom,Ships,Small,99,4,2003,11
10197,2003-11-26,S700_2047,24,90.52,2172.48,Spain,Ships,Small,99,75,2003,11
10209,2004-01-09,S700_2047,33,88.71,2927.43,United States,Ships,Small,99,99,2004,1
10222,2004-02-19,S700_2047,26,100.0,2659.54,United States,Ships,Small,99,69,2004,2
10249,2004-05-08,S700_2047,40,95.95,3838.0,United States,Ships,Medium,99,86,2004,5
10262,2004-06-24,S700_2047,44,94.14,4142.16,Spain,Ships,Medium,99,75,2004,6
10274,2004-07-21,S700_2047,24,90.52,2172.48,United States,Ships,Small,99,99,2004,7
10283,2004-08-20,S700_2047,20,94.14,1882.8,Canada,Ships,Small,99,42,2004,8
10296,2004-09-15,S700_2047,34,100.0,3477.86,Germany,Ships,Medium,99,48,2004,9
10307,2004-10-14,S700_2047,34,97.76,3323.84,United States,Ships,Medium,99,94,2004,10
10316,2004-11-01,S700_2047,45,93.24,4195.8,United Kingdom,Ships,Medium,99,41,2004,11
10328,2004-11-12,S700_2047,41,100.0,4156.58,Italy,Ships,Medium,99,53,2004,11
10339,2004-11-23,S700_2047,55,71.25,3918.75,Japan,Ships,Medium,99,54,2004,11
10352,2004-12-03,S700_2047,23,100.0,2352.67,United States,Ships,Small,99,94,2004,12
10361,2004-12-17,S700_2047,24,45.39,1089.36,Australia,Ships,Small,99,62,2004,12
10373,2005-01-31,S700_2047,32,84.41,2701.12,Finland,Ships,Small,99,21,2005,1
10386,2005-03-01,S700_2047,29,85.76,2487.04,Spain,Ships,Small,99,29,2005,3
10398,2005-03-30,S700_2047,36,100.0,3910.32,France,Ships,Medium,99,46,2005,3
10400,2005-04-01,S700_2047,46,87.8,4038.8,United States,Ships,Medium,99,99,2005,4
10415,2005-05-09,S700_2047,32,95.95,3070.4,Australia,Ships,Medium,99,32,2005,5
10106,2003-02-17,S700_2466,34,100.0,3763.46,Italy,Planes,Medium,100,62,2003,2
10120,2003-04-29,S700_2466,24,100.0,2584.8,Australia,Planes,Small,100,32,2003,4
10131,2003-06-16,S700_2466,40,100.0,4427.6,United States,Planes,Medium,100,99,2003,6
10143,2003-08-10,S700_2466,26,82.77,2152.02,United States,Planes,Small,100,69,2003,8
10155,2003-10-06,S700_2466,20,100.0,2353.4,Finland,Planes,Small,100,2,2003,10
10168,2003-10-28,S700_2466,31,100.0,3431.39,United States,Planes,Medium,100,94,2003,10
10178,2003-11-08,S700_2466,22,87.75,1930.5,France,Planes,Small,100,74,2003,11
10198,2003-11-27,S700_2466,42,100.0,4774.56,Philippines,Planes,Medium,100,69,2003,11
10210,2004-01-12,S700_2466,26,99.72,2592.72,Japan,Planes,Small,100,70,2004,1
10222,2004-02-19,S700_2466,37,87.75,3246.75,United States,Planes,Medium,100,94,2004,2
10235,2004-04-02,S700_2466,38,88.75,3372.5,Canada,Planes,Medium,100,85,2004,4
10250,2004-05-11,S700_2466,35,100.0,3909.15,United States,Planes,Medium,100,69,2004,5
10262,2004-06-24,S700_2466,33,90.75,2994.75,Spain,Planes,Small,100,29,2004,6
10275,2004-07-23,S700_2466,39,100.0,4472.52,France,Planes,Medium,100,12,2004,7
10284,2004-08-21,S700_2466,45,100.0,4576.95,Norway,Planes,Medium,100,33,2004,8
10296,2004-09-15,S700_2466,24,100.0,2441.04,Germany,Planes,Small,100,24,2004,9
10308,2004-10-15,S700_2466,35,88.75,3106.25,United States,Planes,Medium,100,86,2004,10
10316,2004-11-01,S700_2466,23,100.0,2706.41,United Kingdom,Planes,Small,100,27,2004,11
10328,2004-11-12,S700_2466,37,100.0,4021.53,Italy,Planes,Medium,100,80,2004,11
10340,2004-11-24,S700_2466,55,87.75,4826.25,Spain,Planes,Medium,100,1,2004,11
10352,2004-12-03,S700_2466,49,100.0,4935.28,United States,Planes,Medium,100,86,2004,12
10361,2004-12-17,S700_2466,26,100.0,2754.7,Australia,Planes,Small,100,32,2004,12
10375,2005-02-03,S700_2466,33,100.0,3856.71,France,Planes,Medium,100,51,2005,2
10386,2005-03-01,S700_2466,37,83.84,3102.08,Spain,Planes,Medium,100,1,2005,3
10398,2005-03-30,S700_2466,22,86.76,1908.72,France,Planes,Small,100,74,2005,3
10401,2005-04-03,S700_2466,85,88.75,7543.75,United States,Planes,Large,100,94,2005,4
10416,2005-05-10,S700_2466,22,100.0,2457.18,Italy,Planes,Small,100,88,2005,5
10105,2003-02-11,S700_2610,31,65.77,2038.87,Denmark,Ships,Small,101,7,2003,2
10119,2003-04-28,S700_2610,38,65.77,2499.26,Austria,Ships,Small,101,90,2003,4
10129,2003-06-12,S700_2610,45,85.29,3838.05,United Kingdom,Ships,Medium,101,4,2003,6
10143,2003-08-10,S700_2610,31,85.29,2643.99,United States,Ships,Small,101,99,2003,8
10154,2003-10-02,S700_2610,36,64.33,2315.88,United States,Ships,Small,101,69,2003,10
10167,2003-10-23,S700_2610,46,70.11,3225.06,Sweden,Ships,Medium,101,94,2003,10
10177,2003-11-07,S700_2610,32,76.62,2451.84,Spain,Ships,Small,101,75,2003,11
10185,2003-11-14,S700_2610,39,57.82,2254.98,United States,Ships,Small,101,99,2003,11
10197,2003-11-26,S700_2610,50,78.79,3939.5,Spain,Ships,Medium,101,1,2003,11
10208,2004-01-02,S700_2610,46,74.45,3424.7,France,Ships,Medium,101,74,2004,1
10222,2004-02-19,S700_2610,36,80.95,2914.2,United States,Ships,Small,101,94,2004,2
10233,2004-03-29,S700_2610,29,82.4,2389.6,United States,Ships,Small,101,99,2004,3
10248,2004-05-07,S700_2610,32,75.89,2428.48,United States,Ships,Small,101,69,2004,5
10261,2004-06-17,S700_2610,44,68.67,3021.48,Canada,Ships,Medium,101,50,2004,6
10273,2004-07-21,S700_2610,42,62.16,2610.72,Belgium,Ships,Small,101,3,2004,7
10283,2004-08-20,S700_2610,47,65.77,3091.19,Canada,Ships,Medium,101,85,2004,8
10295,2004-09-10,S700_2610,44,58.55,2576.2,United States,Ships,Small,101,69,2004,9
10306,2004-10-14,S700_2610,43,75.17,3232.31,United Kingdom,Ships,Medium,101,26,2004,10
10316,2004-11-01,S700_2610,48,74.45,3573.6,United Kingdom,Ships,Medium,101,27,2004,11
10327,2004-11-10,S700_2610,21,96.31,2022.51,Denmark,Ships,Small,101,93,2004,11
10339,2004-11-23,S700_2610,50,74.35,3717.5,Japan,Ships,Medium,101,9,2004,11
10350,2004-12-02,S700_2610,29,75.35,2185.15,Spain,Ships,Small,101,29,2004,12
10373,2005-01-31,S700_2610,41,70.33,2883.53,Finland,Ships,Small,101,2,2005,1
10386,2005-03-01,S700_2610,37,100.0,5017.57,Spain,Ships,Medium,101,91,2005,3
10397,2005-03-28,S700_2610,22,66.5,1463.0,France,Ships,Small,101,46,2005,3
10414,2005-05-06,S700_2610,31,75.89,2352.59,United States,Ships,Small,101,86,2005,5
10103,2003-01-29,S700_2824,42,100.0,4460.82,Norway,Classic Cars,Medium,102,81,2003,1
10114,2003-04-01,S700_2824,42,100.0,4758.18,France,Classic Cars,Medium,102,74,2003,4
10126,2003-05-28,S700_2824,45,100.0,4597.2,Spain,Classic Cars,Medium,102,1,2003,5
10140,2003-07-24,S700_2824,36,100.0,4114.8,United States,Classic Cars,Medium,102,86,2003,7
10150,2003-09-19,S700_2824,20,100.0,2104.0,Singapore,Classic Cars,Small,102,19,2003,9
10164,2003-10-21,S700_2824,39,81.93,3195.27,Austria,Classic Cars,Medium,102,20,2003,10
10175,2003-11-06,S700_2824,42,85.98,3611.16,United Kingdom,Classic Cars,Medium,102,27,2003,11
10183,2003-11-13,S700_2824,23,86.99,2000.77,United States,Classic Cars,Small,102,86,2003,11
10194,2003-11-25,S700_2824,26,89.01,2314.26,France,Classic Cars,Small,102,12,2003,11
10206,2003-12-05,S700_2824,33,100.0,3871.89,Canada,Classic Cars,Medium,102,85,2003,12
10217,2004-02-04,S700_2824,31,88.0,2728.0,Singapore,Classic Cars,Small,102,25,2004,2
10229,2004-03-11,S700_2824,50,100.0,5614.0,United States,Classic Cars,Medium,102,86,2004,3
10245,2004-05-04,S700_2824,44,100.0,4628.8,United States,Classic Cars,Medium,102,94,2004,5
10258,2004-06-15,S700_2824,45,80.92,3641.4,Japan,Classic Cars,Medium,102,28,2004,6
10270,2004-07-19,S700_2824,46,88.0,4048.0,Australia,Classic Cars,Medium,102,32,2004,7
10281,2004-08-19,S700_2824,27,85.98,2321.46,United States,Classic Cars,Small,102,86,2004,8
10291,2004-09-08,S700_2824,28,100.0,3256.96,Sweden,Classic Cars,Medium,102,31,2004,9
10304,2004-10-11,S700_2824,40,100.0,4208.0,France,Classic Cars,Medium,102,51,2004,10
10313,2004-10-22,S700_2824,30,99.13,2973.9,Canada,Classic Cars,Small,102,42,2004,10
10324,2004-11-05,S700_2824,34,100.0,4248.3,United States,Classic Cars,Medium,102,86,2004,11
10336,2004-11-20,S700_2824,46,100.0,9558.8,France,Classic Cars,Large,102,12,2004,11
10348,2004-11-01,S700_2824,32,82.83,2650.56,Spain,Classic Cars,Small,102,91,2004,11
10358,2004-12-10,S700_2824,27,100.0,3761.37,Spain,Classic Cars,Medium,102,1,2004,12
10371,2005-01-23,S700_2824,34,100.0,4301.34,United States,Classic Cars,Medium,102,86,2005,1
10382,2005-02-17,S700_2824,34,54.84,1864.56,United States,Classic Cars,Small,102,94,2005,2
10411,2005-05-01,S700_2824,34,100.0,3576.8,Canada,Classic Cars,Medium,102,85,2005,5
10424,2005-05-31,S700_2824,46,80.92,3722.32,Spain,Classic Cars,Medium,102,1,2005,5
10106,2003-02-17,S700_2834,32,100.0,3986.56,Italy,Planes,Medium,103,42,2003,2
10120,2003-04-29,S700_2834,24,100.0,3417.12,Australia,Planes,Medium,103,32,2003,4
10133,2003-06-27,S700_2834,27,99.67,2691.09,Spain,Planes,Small,103,91,2003,6
10145,2003-08-25,S700_2834,20,100.0,2752.6,United States,Planes,Small,103,69,2003,8
10168,2003-10-28,S700_2834,36,100.0,4527.72,United States,Planes,Medium,103,86,2003,10
10188,2003-11-18,S700_2834,29,100.0,3957.05,Norway,Planes,Medium,103,65,2003,11
10210,2004-01-12,S700_2834,25,100.0,2818.0,Japan,Planes,Small,103,48,2004,1
10223,2004-02-20,S700_2834,29,100.0,3199.86,Australia,Planes,Medium,103,32,2004,2
10235,2004-04-02,S700_2834,25,96.11,2402.75,Canada,Planes,Small,103,50,2004,4
10250,2004-05-11,S700_2834,44,100.0,6055.72,United States,Planes,Medium,103,94,2004,5
10263,2004-06-28,S700_2834,47,100.0,5465.16,United States,Planes,Medium,103,99,2004,6
10275,2004-07-23,S700_2834,48,100.0,6378.72,France,Planes,Medium,103,12,2004,7
10285,2004-08-27,S700_2834,45,100.0,5392.8,United States,Planes,Medium,103,86,2004,8
10297,2004-09-16,S700_2834,35,100.0,3986.5,Ireland,Planes,Medium,103,16,2004,9
10308,2004-10-15,S700_2834,31,100.0,4009.23,United States,Planes,Medium,103,99,2004,10
10318,2004-11-02,S700_2834,50,100.0,7119.0,United States,Planes,Large,103,69,2004,11
10328,2004-11-12,S700_2834,33,100.0,4072.2,Italy,Planes,Medium,103,58,2004,11
10340,2004-11-24,S700_2834,29,100.0,4094.51,Spain,Planes,Medium,103,75,2004,11
10353,2004-12-04,S700_2834,48,68.8,3302.4,United States,Planes,Medium,103,99,2004,12
10361,2004-12-17,S700_2834,44,72.42,3186.48,Australia,Planes,Medium,103,32,2004,12
10375,2005-02-03,S700_2834,25,66.73,1668.25,France,Planes,Small,103,51,2005,2
10388,2005-03-03,S700_2834,50,100.0,7154.5,United States,Planes,Large,103,94,2005,3
10398,2005-03-30,S700_2834,23,100.0,2810.83,France,Planes,Small,103,74,2005,3
10401,2005-04-03,S700_2834,21,96.11,2018.31,United States,Planes,Small,103,69,2005,4
10416,2005-05-10,S700_2834,41,100.0,5642.83,Italy,Planes,Medium,103,66,2005,5
10106,2003-02-17,S700_3167,44,74.4,3273.6,Italy,Planes,Medium,104,67,2003,2
10120,2003-04-29,S700_3167,43,76.0,3268.0,Australia,Planes,Medium,104,62,2003,4
10143,2003-08-10,S700_3167,28,96.0,2688.0,United States,Planes,Small,104,69,2003,8
10155,2003-10-06,S700_3167,43,86.4,3715.2,Finland,Planes,Medium,104,97,2003,10
10168,2003-10-28,S700_3167,48,96.0,4608.0,United States,Planes,Medium,104,94,2003,10
10199,2003-12-01,S700_3167,38,82.4,3131.2,United States,Planes,Medium,104,99,2003,12
10210,2004-01-12,S700_3167,31,86.4,2678.4,Japan,Planes,Small,104,73,2004,1
10223,2004-02-20,S700_3167,26,67.2,1747.2,Australia,Planes,Small,104,62,2004,2
10235,2004-04-02,S700_3167,32,92.0,2944.0,Canada,Planes,Small,104,63,2004,4
10250,2004-05-11,S700_3167,44,67.2,2956.8,United States,Planes,Small,104,99,2004,5
10262,2004-06-24,S700_3167,27,76.0,2052.0,Spain,Planes,Small,104,1,2004,6
10275,2004-07-23,S700_3167,43,73.6,3164.8,France,Planes,Medium,104,38,2004,7
10284,2004-08-21,S700_3167,25,69.6,1740.0,Norway,Planes,Small,104,80,2004,8
10296,2004-09-15,S700_3167,22,80.8,1777.6,Germany,Planes,Small,104,36,2004,9
10308,2004-10-15,S700_3167,21,87.2,1831.2,United States,Planes,Small,104,69,2004,10
10316,2004-11-01,S700_3167,48,75.2,3609.6,United Kingdom,Planes,Medium,104,4,2004,11
10328,2004-11-12,S700_3167,33,64.0,2112.0,Italy,Planes,Small,104,83,2004,11
10341,2004-11-24,S700_3167,34,100.0,3644.12,Austria,Planes,Medium,104,84,2004,11
10353,2004-12-04,S700_3167,43,81.95,3523.85,United States,Planes,Medium,104,69,2004,12
10361,2004-12-17,S700_3167,44,100.0,5001.92,Australia,Planes,Medium,104,62,2004,12
10375,2005-02-03,S700_3167,44,100.0,5208.72,France,Planes,Medium,104,57,2005,2
10386,2005-03-01,S700_3167,32,94.34,3018.88,Spain,Planes,Medium,104,91,2005,3
10398,2005-03-30,S700_3167,29,65.6,1902.4,France,Planes,Small,104,12,2005,3
10401,2005-04-03,S700_3167,77,92.0,7084.0,United States,Planes,Large,104,86,2005,4
10416,2005-05-10,S700_3167,39,67.2,2620.8,Italy,Planes,Small,104,91,2005,5
10105,2003-02-11,S700_3505,39,81.14,3164.46,Denmark,Ships,Medium,105,93,2003,2
10118,2003-04-21,S700_3505,36,100.0,4219.2,Spain,Ships,Medium,105,1,2003,4
10129,2003-06-12,S700_3505,42,91.15,3828.3,United Kingdom,Ships,Medium,105,54,2003,6
10142,2003-08-08,S700_3505,21,100.0,2334.99,United States,Ships,Small,105,94,2003,8
10153,2003-09-28,S700_3505,50,88.15,4407.5,Spain,Ships,Medium,105,91,2003,9
10167,2003-10-23,S700_3505,24,100.0,2812.8,Sweden,Ships,Small,105,97,2003,10
10177,2003-11-07,S700_3505,44,92.16,4055.04,Spain,Ships,Medium,105,29,2003,11
10185,2003-11-14,S700_3505,37,100.0,3891.66,United States,Ships,Medium,105,94,2003,11
10197,2003-11-26,S700_3505,27,92.16,2488.32,Spain,Ships,Small,105,91,2003,11
10208,2004-01-02,S700_3505,37,100.0,4447.4,France,Ships,Medium,105,12,2004,1
10222,2004-02-19,S700_3505,38,100.0,4187.22,United States,Ships,Medium,105,86,2004,2
10232,2004-03-20,S700_3505,48,96.16,4615.68,United Kingdom,Ships,Medium,105,4,2004,3
10248,2004-05-07,S700_3505,30,100.0,3245.4,United States,Ships,Medium,105,99,2004,5
10261,2004-06-17,S700_3505,25,88.15,2203.75,Canada,Ships,Small,105,42,2004,6
10273,2004-07-21,S700_3505,40,86.15,3446.0,Belgium,Ships,Medium,105,6,2004,7
10283,2004-08-20,S700_3505,22,88.15,1939.3,Canada,Ships,Small,105,63,2004,8
10295,2004-09-10,S700_3505,34,100.0,3473.78,United States,Ships,Medium,105,99,2004,9
10306,2004-10-14,S700_3505,32,90.15,2884.8,United Kingdom,Ships,Small,105,89,2004,10
10315,2004-10-29,S700_3505,31,86.15,2670.65,France,Ships,Small,105,51,2004,10
10327,2004-11-10,S700_3505,43,80.0,3440.0,Denmark,Ships,Medium,105,7,2004,11
10337,2004-11-21,S700_3505,31,89.38,2770.78,United States,Ships,Small,105,99,2004,11
10350,2004-12-02,S700_3505,31,77.34,2397.54,Spain,Ships,Small,105,1,2004,12
10373,2005-01-31,S700_3505,34,96.34,3275.56,Finland,Ships,Medium,105,87,2005,1
10386,2005-03-01,S700_3505,45,92.08,4143.6,Spain,Ships,Medium,105,75,2005,3
10397,2005-03-28,S700_3505,48,100.0,5192.64,France,Ships,Medium,105,51,2005,3
10414,2005-05-06,S700_3505,28,100.0,3029.04,United States,Ships,Medium,105,69,2005,5
10105,2003-02-11,S700_3962,22,100.0,2556.18,Denmark,Ships,Small,106,93,2003,2
10117,2003-04-16,S700_3962,45,83.42,3753.9,Singapore,Ships,Medium,106,19,2003,4
10129,2003-06-12,S700_3962,30,85.41,2562.3,United Kingdom,Ships,Small,106,41,2003,6
10142,2003-08-08,S700_3962,38,85.41,3245.58,United States,Ships,Medium,106,69,2003,8
10153,2003-09-28,S700_3962,20,100.0,2204.6,Spain,Ships,Small,106,29,2003,9
10167,2003-10-23,S700_3962,28,100.0,3003.0,Sweden,Ships,Medium,106,23,2003,10
10177,2003-11-07,S700_3962,24,100.0,2526.48,Spain,Ships,Small,106,91,2003,11
10185,2003-11-14,S700_3962,22,79.45,1747.9,United States,Ships,Small,106,69,2003,11
10197,2003-11-26,S700_3962,35,93.35,3267.25,Spain,Ships,Medium,106,29,2003,11
10208,2004-01-02,S700_3962,33,85.41,2818.53,France,Ships,Small,106,46,2004,1
10222,2004-02-19,S700_3962,31,95.34,2955.54,United States,Ships,Small,106,99,2004,2
10232,2004-03-20,S700_3962,35,82.43,2885.05,United Kingdom,Ships,Small,106,54,2004,3
10248,2004-05-07,S700_3962,35,90.37,3162.95,United States,Ships,Medium,106,86,2004,5
10261,2004-06-17,S700_3962,50,81.43,4071.5,Canada,Ships,Medium,106,63,2004,6
10273,2004-07-21,S700_3962,26,100.0,2969.46,Belgium,Ships,Small,106,32,2004,7
10283,2004-08-20,S700_3962,38,89.38,3396.44,Canada,Ships,Medium,106,42,2004,8
10294,2004-09-10,S700_3962,45,100.0,4692.6,United States,Ships,Medium,106,86,2004,9
10306,2004-10-14,S700_3962,30,100.0,3515.7,United Kingdom,Ships,Medium,106,52,2004,10
10315,2004-10-29,S700_3962,37,91.37,3380.69,France,Ships,Medium,106,74,2004,10
10327,2004-11-10,S700_3962,37,86.61,3204.57,Denmark,Ships,Medium,106,7,2004,11
10337,2004-11-21,S700_3962,36,71.89,2588.04,United States,Ships,Small,106,86,2004,11
10350,2004-12-02,S700_3962,25,100.0,2854.75,Spain,Ships,Small,106,75,2004,12
10373,2005-01-31,S700_3962,37,100.0,4025.6,Finland,Ships,Medium,106,97,2005,1
10386,2005-03-01,S700_3962,30,95.48,2864.4,Spain,Ships,Small,106,1,2005,3
10397,2005-03-28,S700_3962,36,100.0,3789.72,France,Ships,Medium,106,74,2005,3
10414,2005-05-06,S700_3962,27,90.37,2439.99,United States,Ships,Small,106,94,2005,5
10106,2003-02-17,S700_4002,48,61.44,2949.12,Italy,Planes,Small,107,44,2003,2
10119,2003-04-28,S700_4002,26,59.22,1539.72,Austria,Planes,Small,107,45,2003,4
10131,2003-06-16,S700_4002,26,85.13,2213.38,United States,Planes,Small,107,86,2003,6
10143,2003-08-10,S700_4002,34,85.87,2919.58,United States,Planes,Small,107,94,2003,8
10155,2003-10-06,S700_4002,44,85.87,3778.28,Finland,Planes,Medium,107,71,2003,10
10168,2003-10-28,S700_4002,39,82.91,3233.49,United States,Planes,Medium,107,69,2003,10
10178,2003-11-08,S700_4002,45,76.25,3431.25,France,Planes,Medium,107,38,2003,11
10198,2003-11-27,S700_4002,40,63.67,2546.8,Philippines,Planes,Small,107,51,2003,11
10210,2004-01-12,S700_4002,42,70.33,2953.86,Japan,Planes,Small,107,52,2004,1
10222,2004-02-19,S700_4002,43,74.03,3183.29,United States,Planes,Medium,107,69,2004,2
10235,2004-04-02,S700_4002,34,72.55,2466.7,Canada,Planes,Small,107,50,2004,4
10250,2004-05-11,S700_4002,38,62.19,2363.22,United States,Planes,Small,107,94,2004,5
